2457978.0130499997 ASASSNv
2457980.0159266666 ASASSNv
2457980.6094999998 ASASSNv
2457982.8075100002 ASASSNv
2457989.9918499999 ASASSNv
2457991.9811933334 ASASSNv
2457995.9483233332 ASASSNv
2457998.9045099998 ASASSNv
2458000.8066099999 ASASSNv
2458004.7801133334 ASASSNv
2458007.6055333330 ASASSNv
2458011.8901733332 ASASSNv
2458012.6906699999 ASASSNv
2458015.9174833330 ASASSNv
2458018.8890166669 ASASSNv
2458019.6851566667 ASASSNv
2458022.6003933330 ASASSNv
2458033.8558799997 ASASSNv
2458034.5563566666 ASASSNv
2458038.7833066662 ASASSNv
2458040.6966966665 ASASSNv
2458045.6265733331 ASASSNv
2458046.6197700002 ASASSNv
2458048.6549999998 ASASSNv
2458075.6429533330 ASASSNv
2458076.7210266665 ASASSNv
2458077.7285366668 ASASSNv
2458079.6259966665 ASASSNv
2458080.6115799998 ASASSNv
2458082.7049600002 ASASSNv
2458088.5739633334 ASASSNv
2458092.5215466665 ASASSNv
2458095.5851466665 ASASSNv
2458099.5757733337 ASASSNv
2458102.5647766665 ASASSNv
2458103.5496100001 ASASSNv
2458104.5578033333 ASASSNv
2458238.9057133333 ASASSNv
2458244.9034200003 ASASSNv
2458283.0993366665 ASASSNv
2458297.0819766666 ASASSNv
2458301.0536750001 ASASSNv
2458306.1073599998 ASASSNv
2458310.8185866666 ASASSNv
2458319.0361866667 ASASSNv
2458320.8835266666 ASASSNv
2458322.8630685708 ASASSNv
2458326.9978700001 ASASSNv
2458327.9967266661 ASASSNv
2458334.0058800001 ASASSNv
2458335.7035699999 ASASSNv
2458337.0134900003 ASASSNv
2458338.9794899998 ASASSNv
2458341.8308733334 ASASSNv
2458343.7482699999 ASASSNv
2458350.9358600001 ASASSNv
2458351.9271866665 ASASSNv
2458361.9792399998 ASASSNv
2458362.7961550001 ASASSNv
2458363.6547866669 ASASSNv
2458365.7429866665 ASASSNv
2458370.9033533330 ASASSNv
2458371.7629849999 ASASSNv
2458376.7184833330 ASASSNv
2458378.7270133332 ASASSNv
2458380.8419100000 ASASSNv
2458391.8689599996 ASASSNv
2458395.8839550000 ASASSNv
2458396.8551050001 ASASSNv
2458408.7888133335 ASASSNv
2458416.7776933331 ASASSNv
2458423.7847199999 ASASSNv
2458435.7503300002 ASASSNv
2458445.7406200003 ASASSNv
2458448.7126966664 ASASSNv
